col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,area_code_408,area_code_415,area_code_510
0,1,0,0,0,0,0,0,0.4444444444444444,0,0,0.0,0.4975945017182131,0.4326923076923077,0.4976744186046511,0.42223864056150723,0.4766355140186916,0.4219904389395915,0.59255079006772,0.794392523364486,0.5919732441471572,0.5899280575539568,0.6,0.592,1.0,0.0,1.0,0.0
0,0,0,1,0,0,0,0,0.5748792270531401,0,0,0.0,0.5,0.3076923076923077,0.5001011122345803,0.5906908016254155,0.32710280373831774,0.5906127770534549,0.7437923250564333,0.4205607476635514,0.7433110367892977,0.1007194244604317,0.7,0.10133333333333334,1.0,0.0,1.0,0.0
0,1,0,0,0,0,0,0,0.5072463768115942,0,0,0.0,0.647766323024055,0.7019230769230769,0.6479271991911021,0.16919098633173255,0.4766355140186916,0.16905693176879616,0.45522949586155,0.5700934579439252,0.45484949832775917,0.2733812949640288,0.4,0.27466666666666667,0.0,0.0,1.0,0.0
0,0,1,0,0,0,0,0,0.3864734299516908,0,0,0.0,0.5123711340206185,0.6538461538461539,0.5124368048533873,0.3261913557443665,0.4766355140186916,0.3259452411994785,0.5436418359668924,0.4953271028037383,0.5434782608695653,0.6402877697841727,0.6,0.64,1.0,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.6086956521739131,0,1,0.55,0.4518900343642612,0.6346153846153846,0.4519716885743174,0.40709272257111195,0.5233644859813084,0.4067796610169491,0.6666666666666666,0.205607476635514,0.6663879598662207,0.49640287769784175,0.6,0.49600000000000005,0.3333333333333333,1.0,0.0,0.0
0,0,0,0,0,1,0,0,0.30917874396135264,0,0,0.0,0.34914089347079036,0.6153846153846154,0.34924165824064707,0.7705947543405983,0.45794392523364486,0.7705345501955672,0.5737396538750941,0.5420560747663551,0.5735785953177257,0.07913669064748206,0.2,0.07999999999999999,0.3333333333333333,0.0,1.0,0.0
0,0,0,0,0,0,0,1,0.1642512077294686,0,0,0.0,0.39450171821305846,0.625,0.3945399393326592,0.6571850757295898,0.7009345794392523,0.6571056062581486,0.4010534236267871,0.5420560747663551,0.40050167224080263,0.4028776978417267,0.6,0.4026666666666667,0.6666666666666666,1.0,0.0,0.0
0,0,0,0,1,0,0,0,0.42028985507246375,0,0,0.0,0.1061855670103093,0.47115384615384615,0.10616784630940342,0.3838197266346509,0.27102803738317754,0.3837461973055194,0.6331828442437923,0.6261682242990654,0.6329431438127089,0.7553956834532375,0.1,0.7573333333333334,0.6666666666666666,1.0,0.0,0.0
0,0,0,1,0,0,0,0,0.30917874396135264,0,0,0.0,0.6147766323024055,0.6057692307692307,0.6149646107178969,0.6287403029183598,0.4392523364485981,0.6284224250325945,0.6862302483069976,0.719626168224299,0.6856187290969898,0.5035971223021584,0.4,0.504,0.3333333333333333,0.0,1.0,0.0
0,1,0,0,0,0,0,0,0.5893719806763285,0,0,0.0,0.5924398625429553,0.3557692307692308,0.5925176946410515,0.6664203915773919,0.2897196261682243,0.666232073011734,0.5786305492851769,0.8411214953271028,0.5785953177257526,0.3165467625899281,0.2,0.31733333333333336,1.0,0.0,1.0,0.0
0,0,0,0,0,0,0,1,0.6038647342995169,0,1,0.675,0.5213058419243985,0.28846153846153844,0.521334681496461,0.462874030291836,0.3364485981308411,0.4628422425032595,0.03310759969902181,0.8691588785046729,0.03260869565217392,0.45323741007194246,0.3,0.4533333333333333,0.6666666666666666,1.0,0.0,0.0
0,0,0,0,0,0,1,0,0.21256038647342995,0,1,0.55,0.5570446735395189,0.34615384615384615,0.5571284125379171,0.9194680458071666,0.4205607476635514,0.9191655801825294,0.3596689240030098,0.5794392523364486,0.3595317725752508,0.6187050359712232,0.3,0.6186666666666667,0.0,0.0,1.0,0.0
0,1,0,0,0,0,0,0,0.4444444444444444,1,0,0.0,0.9536082474226805,0.5865384615384616,0.9538928210313448,0.240487624676764,0.4953271028037383,0.2403302911777488,0.5639578630549285,0.2616822429906542,0.5635451505016722,0.5179856115107915,0.2,0.52,0.0,1.0,0.0,0.0
0,0,0,0,1,0,0,0,0.2995169082125604,1,1,0.9,0.5652920962199313,0.5961538461538461,0.5654196157735085,0.8385666789804211,0.5981308411214953,0.8383311603650587,0.48871331828442427,0.42990654205607476,0.4882943143812709,0.5539568345323742,0.6,0.5546666666666668,0.3333333333333333,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.4782608695652174,0,0,0.0,0.579381443298969,0.46153846153846156,0.5795753286147624,0.5640930919837458,0.7383177570093458,0.5641025641025641,0.4258841234010534,0.7102803738317757,0.4255852842809365,0.7338129496402878,0.2,0.736,1.0,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.25120772946859904,0,0,0.0,0.46151202749140896,0.47115384615384615,0.4616784630940343,0.5762837089028445,0.37383177570093457,0.576271186440678,0.32580887885628296,0.6261682242990654,0.32525083612040134,0.5467625899280576,0.2,0.5466666666666666,0.0,0.0,1.0,0.0
1,0,0,0,0,0,0,0,0.4396135265700483,1,0,0.0,0.4762886597938144,0.8846153846153846,0.4764408493427704,0.6501662356852604,0.5420560747663551,0.6501521077792264,0.6226486079759217,0.6635514018691588,0.6220735785953178,0.4100719424460432,0.5,0.41066666666666674,0.3333333333333333,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.6666666666666666,0,0,0.0,0.34329896907216495,0.5576923076923077,0.3433771486349848,0.5430365718507573,0.4766355140186916,0.5428074750108649,0.4736644093303235,0.7383177570093458,0.4732441471571907,0.49640287769784175,0.2,0.49600000000000005,0.3333333333333333,0.0,0.0,1.0
1,0,0,0,0,0,0,0,0.5265700483091788,0,1,1.0,0.5776632302405498,0.5288461538461539,0.5777553083923154,0.2013298854820835,0.7570093457943925,0.20121686223381136,0.6290443942814146,0.48598130841121495,0.6287625418060201,0.4100719424460432,0.9,0.41066666666666674,0.6666666666666666,1.0,0.0,0.0
0,0,0,0,0,0,0,1,0.5265700483091788,0,0,0.0,0.13745704467353953,0.6634615384615384,0.13751263902932254,0.5042482452899889,0.4766355140186916,0.5041286397218601,0.4683972911963882,0.514018691588785,0.4682274247491639,0.46762589928057563,0.7,0.4693333333333333,1.0,1.0,0.0,0.0
0,0,0,1,0,0,0,0,0.4782608695652174,0,0,0.0,0.16872852233676974,0.9615384615384616,0.16865520728008088,0.20908755079423721,0.411214953271028,0.20903954802259883,0.5978179082016553,0.5981308411214953,0.5978260869565216,0.5323741007194245,0.9,0.5333333333333334,0.0,0.0,0.0,1.0
0,1,0,0,0,0,0,0,0.6618357487922706,0,0,0.0,0.6381443298969072,0.3942307692307692,0.6382204246713852,0.08865903213889915,0.7289719626168224,0.08865710560625814,0.4800601956358164,0.308411214953271,0.4799331103678929,0.6906474820143886,0.5,0.6906666666666668,0.0,0.0,0.0,1.0
0,0,0,0,1,0,0,0,0.6570048309178744,1,0,0.0,0.3457044673539519,0.4519230769230769,0.345803842264914,0.2578500184706317,0.514018691588785,0.25771403737505433,0.584650112866817,0.32710280373831774,0.584448160535117,0.6474820143884893,0.2,0.648,0.6666666666666666,0.0,1.0,0.0
0,0,0,0,0,0,1,0,0.4057971014492754,0,0,0.0,0.654639175257732,0.3173076923076923,0.6548028311425683,0.4159586257850019,0.14953271028037382,0.41590612777053454,0.4762979683972912,0.5981308411214953,0.47575250836120403,0.2733812949640288,0.2,0.27466666666666667,1.0,1.0,0.0,0.0
0,0,0,0,0,1,0,0,0.10144927536231885,0,0,0.0,0.26048109965635735,0.5673076923076923,0.2604651162790697,0.37753971185814555,0.42990654205607476,0.37722729248152975,0.5063957863054929,0.4672897196261682,0.5058528428093645,0.44604316546762596,0.5,0.44799999999999995,0.0,1.0,0.0,0.0
0,0,1,0,0,0,0,0,0.5120772946859904,0,1,0.925,0.08762886597938144,0.5192307692307693,0.08756319514661272,0.14000738825267828,0.308411214953271,0.1399391568883094,0.7302483069977427,0.5607476635514018,0.729933110367893,0.5611510791366907,0.3,0.5626666666666666,0.0,0.0,1.0,0.0
0,0,0,1,0,0,0,0,0.24154589371980675,0,0,0.0,0.6195876288659794,0.4423076923076923,0.6198179979777553,0.3154783893609161,0.102803738317757,0.31508039982616254,0.811512415349887,0.18691588785046728,0.8110367892976588,0.49640287769784175,0.5,0.49600000000000005,0.0,0.0,0.0,1.0
0,0,0,0,0,0,1,0,0.4492753623188406,0,0,0.0,0.5061855670103094,0.3557692307692308,0.5063700707785641,0.5101588474325823,0.4766355140186916,0.5097783572359843,0.6704288939051918,0.4766355140186916,0.6705685618729096,0.4244604316546763,0.2,0.424,0.3333333333333333,1.0,0.0,0.0
0,0,0,0,0,0,1,0,0.15458937198067632,0,1,0.725,0.42233676975945017,0.49038461538461536,0.42244691607684526,0.19800517177687482,0.308411214953271,0.19774011299435026,0.7957110609480812,0.308411214953271,0.7951505016722409,0.7625899280575541,0.4,0.7626666666666667,0.3333333333333333,0.0,1.0,0.0
0,1,0,0,0,0,0,0,0.5072463768115942,0,0,0.0,0.5958762886597938,0.41346153846153844,0.5959555106167846,0.39785740672331,0.5794392523364486,0.39765319426336365,0.46689240030097817,0.9065420560747663,0.4665551839464883,0.7985611510791368,0.7,0.8,0.3333333333333333,0.0,1.0,0.0
0,0,0,0,0,0,0,1,0.4106280193236715,0,1,0.0,0.29037800687285226,0.5096153846153846,0.29039433771486345,0.6121167343923162,0.8130841121495327,0.6119078661451544,0.636568848758465,0.11214953271028037,0.6362876254180602,0.44604316546762596,0.3,0.44799999999999995,0.0,0.0,0.0,1.0
0,1,0,0,0,0,0,0,0.463768115942029,1,0,0.0,0.37525773195876283,0.6634615384615384,0.3753286147623862,0.7709641669745105,0.32710280373831774,0.7709691438504999,0.4161023325808879,0.32710280373831774,0.4155518394648829,0.5467625899280576,0.3,0.5466666666666666,0.0,0.0,1.0,0.0
0,0,0,1,0,0,0,0,0.5072463768115942,0,1,0.8,0.4515463917525773,0.75,0.4515672396359959,0.5622460288141854,0.42990654205607476,0.5619295958279008,0.39653875094055674,0.37383177570093457,0.3963210702341137,0.7769784172661872,0.8,0.7786666666666667,0.3333333333333333,1.0,0.0,0.0
0,0,0,1,0,0,0,0,0.5169082125603864,0,0,0.0,0.3577319587628866,0.7115384615384616,0.3577350859453993,0.39896564462504625,0.6542056074766355,0.39895697522816165,0.6166290443942813,0.42990654205607476,0.6162207357859532,0.46762589928057563,0.3,0.4693333333333333,0.3333333333333333,0.0,0.0,1.0
0,1,0,0,0,0,0,0,0.5458937198067633,0,0,0.0,0.1725085910652921,0.6730769230769231,0.1724974721941355,0.6856298485408202,0.3644859813084112,0.68535419382877,0.4729119638826185,0.45794392523364486,0.47240802675585275,0.8057553956834532,0.8,0.808,0.3333333333333333,0.0,1.0,0.0
0,1,0,0,0,0,0,0,0.4396135265700483,1,0,0.0,0.09656357388316152,0.6057692307692307,0.09646107178968656,0.4296268932397488,0.7383177570093458,0.42937853107344626,0.5793829947328818,0.3177570093457944,0.5794314381270903,0.5107913669064749,0.2,0.512,0.3333333333333333,1.0,0.0,0.0
0,0,0,0,0,0,1,0,0.28019323671497587,0,0,0.0,0.41477663230240547,0.2980769230769231,0.414762386248736,0.6316956039896565,0.7102803738317757,0.631464580617123,0.3826185101580135,0.3177570093457944,0.38210702341137126,0.38848920863309355,0.4,0.38933333333333336,0.3333333333333333,0.0,0.0,1.0
0,0,0,0,1,0,0,0,0.1111111111111111,0,1,0.625,0.44810996563573885,0.5961538461538461,0.44812942366026287,0.5356483191725158,0.5420560747663551,0.53541938287701,0.6151241534988713,0.08411214953271028,0.6145484949832776,0.24460431654676265,0.9,0.24533333333333338,0.3333333333333333,0.0,0.0,1.0
0,0,0,0,0,0,0,1,0.7246376811594203,0,0,0.0,0.3436426116838488,0.38461538461538464,0.34378159757330634,0.29109715552271886,0.6074766355140186,0.2907431551499348,0.5876598946576372,0.14018691588785046,0.5877926421404682,0.8705035971223023,0.1,0.8720000000000001,0.3333333333333333,1.0,0.0,0.0
0,0,1,0,0,0,0,0,0.5603864734299517,0,0,0.0,0.37388316151202755,0.5288461538461539,0.3739130434782608,0.5430365718507573,0.5700934579439252,0.5428074750108649,0.44206170052671173,0.4672897196261682,0.4414715719063545,0.5899280575539568,0.3,0.592,0.3333333333333333,0.0,1.0,0.0
0,0,0,0,0,1,0,0,0.3719806763285024,0,0,0.0,0.4597938144329897,0.5961538461538461,0.4598584428715874,0.5796084226080531,0.24299065420560748,0.5793133420252065,0.6519939804364184,0.8411214953271028,0.6521739130434782,0.6618705035971223,0.1,0.664,0.3333333333333333,0.0,0.0,1.0
1,0,0,0,0,0,0,0,0.7439613526570048,0,0,0.0,0.7831615120274913,0.0673076923076923,0.783417593528817,0.48134466198744,0.616822429906542,0.4810951760104302,0.2964635063957863,0.3644859813084112,0.29598662207357856,0.35971223021582743,0.6,0.36000000000000004,0.6666666666666666,1.0,0.0,0.0
0,0,0,0,0,0,1,0,0.5458937198067633,0,1,0.75,0.5900343642611684,0.2980769230769231,0.5900910010111222,0.7229405245659402,0.411214953271028,0.722729248152977,0.842362678705794,0.34579439252336447,0.8419732441471571,0.5827338129496404,0.6,0.5840000000000001,0.3333333333333333,0.0,0.0,1.0
0,0,1,0,0,0,0,0,0.5458937198067633,0,1,0.7,0.6573883161512027,0.4423076923076923,0.657633973710819,0.47543405984484666,0.6542056074766355,0.475445458496306,0.6196388261851015,0.5046728971962616,0.6195652173913044,0.36690647482014394,0.9,0.368,0.3333333333333333,0.0,0.0,1.0
0,0,0,0,0,0,1,0,0.5700483091787439,0,0,0.0,0.3567010309278351,0.3942307692307692,0.3567239635995955,0.3923162172146288,0.2897196261682243,0.3920034767492394,0.7381489841986455,0.48598130841121495,0.738294314381271,0.7338129496402878,0.6,0.736,1.0,1.0,0.0,0.0
0,0,0,0,1,0,0,0,0.5652173913043478,1,0,0.0,0.43127147766323026,0.7211538461538461,0.43134479271991905,0.4104174362763207,0.45794392523364486,0.4102564102564103,0.4405568096313017,0.4953271028037383,0.4406354515050167,0.4748201438848922,0.3,0.4746666666666667,0.6666666666666666,1.0,0.0,0.0
0,0,0,0,1,0,0,0,0.4830917874396135,0,0,0.0,0.5914089347079038,0.5480769230769231,0.5915065722952476,0.5932766900628003,0.6542056074766355,0.5932203389830509,0.6854778028592926,0.5046728971962616,0.6856187290969898,0.81294964028777,0.3,0.8133333333333334,0.0,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.5603864734299517,0,0,0.0,0.34432989690721644,0.7019230769230769,0.3443882709807886,0.42741041743627634,0.3364485981308411,0.4272055627987832,0.5011286681715575,0.5420560747663551,0.5008361204013377,0.3165467625899281,0.3,0.31733333333333336,0.3333333333333333,0.0,1.0,0.0
0,1,0,0,0,0,0,0,0.2318840579710145,0,1,0.7,0.618213058419244,0.28846153846153844,0.6184024266936299,0.6313261913557443,0.4953271028037383,0.6310299869621903,0.5210684725357412,0.5700934579439252,0.5209030100334447,0.33812949640287776,0.4,0.3386666666666667,1.0,0.0,1.0,0.0
0,0,0,1,0,0,0,0,0.6666666666666666,0,0,0.0,0.5439862542955327,0.5384615384615384,0.5441860465116278,0.6283708902844478,0.45794392523364486,0.627987831377662,0.5097817908201655,0.514018691588785,0.5091973244147158,0.697841726618705,0.3,0.6986666666666667,1.0,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.4396135265700483,0,1,0.7,0.40068728522336766,0.40384615384615385,0.40080889787664303,0.4820834872552642,0.29906542056074764,0.48196436332029546,0.6452219714070729,0.6355140186915887,0.6446488294314381,0.4820143884892087,0.3,0.48266666666666674,0.3333333333333333,1.0,0.0,0.0
0,0,0,0,0,0,1,0,0.7101449275362319,1,0,0.0,0.6336769759450172,0.38461538461538464,0.6337714863498483,0.5308459549316586,0.35514018691588783,0.530638852672751,0.5101580135440181,0.4953271028037383,0.5100334448160535,0.5611510791366907,0.4,0.5626666666666666,0.0,0.0,0.0,1.0
1,0,0,0,0,0,0,0,0.6908212560386473,0,1,0.0,0.5336769759450172,0.46153846153846156,0.5338725985844287,0.2183228666420392,0.18691588785046728,0.21816601477618427,0.5511662904439428,0.5607476635514018,0.5510033444816054,0.23021582733812954,0.2,0.23200000000000004,0.6666666666666666,1.0,0.0,0.0
0,1,0,0,0,0,0,0,0.6280193236714976,0,1,0.625,0.5436426116838488,0.3557692307692308,0.5437815975733062,0.5969708164019211,0.5420560747663551,0.5966970882225119,0.7016553799849511,0.12149532710280374,0.7015050167224081,0.5467625899280576,0.6,0.5466666666666666,0.6666666666666666,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.7004830917874396,1,0,0.0,0.5838487972508591,0.8365384615384616,0.5840242669362993,0.5718507572958996,0.40186915887850466,0.571490656236419,0.5831452219714071,0.6355140186915887,0.5827759197324414,0.5179856115107915,0.6,0.52,1.0,0.0,0.0,1.0
0,0,1,0,0,0,0,0,0.6859903381642513,0,0,0.0,0.4735395189003437,0.47115384615384615,0.47360970677451963,0.40524565940155155,0.5700934579439252,0.4050412863972186,0.45334838224228735,0.6822429906542056,0.45317725752508364,0.697841726618705,0.4,0.6986666666666667,0.6666666666666666,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.3864734299516908,0,0,0.0,0.5632302405498282,0.4326923076923077,0.5633973710819008,0.5415589213151091,0.5700934579439252,0.5415036940460669,0.472535741158766,0.2336448598130841,0.47240802675585275,0.5107913669064749,0.6,0.512,0.6666666666666666,0.0,1.0,0.0
0,0,0,0,0,0,1,0,0.22705314009661837,0,1,0.925,0.60893470790378,0.6442307692307693,0.6091001011122346,0.3531584780199483,0.34579439252336447,0.3528900478053021,0.28743416102332575,0.3177570093457944,0.2867892976588629,0.6402877697841727,0.1,0.64,0.3333333333333333,0.0,1.0,0.0
1,0,0,0,0,0,0,0,0.6956521739130435,0,1,0.6,0.38831615120274915,0.40384615384615385,0.38847320525783613,0.41152567417805686,0.5700934579439252,0.41112559756627554,0.693754702784048,0.5233644859813084,0.69314381270903,0.8848920863309354,0.3,0.8853333333333334,0.6666666666666666,1.0,0.0,0.0
0,0,0,0,0,0,0,1,0.6570048309178744,0,0,0.0,0.5907216494845361,0.7115384615384616,0.5908998988877654,0.23531584780199485,0.514018691588785,0.23511516731855717,0.4770504138449962,0.35514018691588783,0.47658862876254177,0.39568345323741017,0.5,0.3973333333333333,0.6666666666666666,0.0,0.0,1.0
0,1,0,0,0,0,0,0,0.6570048309178744,0,0,0.0,0.5890034364261169,0.38461538461538464,0.5890798786653184,0.5356483191725158,0.3644859813084112,0.53541938287701,0.8359668924003009,0.35514018691588783,0.8361204013377925,0.8057553956834532,0.4,0.808,0.6666666666666666,1.0,0.0,0.0
0,1,0,0,0,0,0,0,0.8019323671497585,0,0,0.0,0.5948453608247423,0.38461538461538464,0.5949443882709807,0.25157000369412635,0.14953271028037382,0.25119513255106474,0.7054176072234762,0.48598130841121495,0.7048494983277591,0.7769784172661872,0.5,0.7786666666666667,0.0,0.0,0.0,1.0
0,0,0,0,1,0,0,0,0.4251207729468599,0,0,0.0,0.9257731958762886,0.4519230769230769,0.9259858442871587,0.7262652382711487,0.6261682242990654,0.7262059973924381,0.9194883370955607,0.40186915887850466,0.9188963210702339,0.14388489208633096,0.3,0.144,0.3333333333333333,0.0,0.0,1.0
0,0,0,0,0,1,0,0,0.9565217391304348,0,1,0.85,0.6738831615120274,0.7019230769230769,0.6740141557128413,0.5729589951976358,0.48598130841121495,0.5727944372012168,0.871331828442438,0.4485981308411215,0.87123745819398,0.33812949640287776,0.2,0.3386666666666667,0.0,0.0,1.0,0.0
1,0,0,0,0,0,0,0,0.6328502415458938,0,0,0.0,0.22336769759450173,0.5961538461538461,0.22345803842264914,0.2393793867750277,0.308411214953271,0.2390265102129509,0.21595184349134683,0.7289719626168224,0.2157190635451505,0.460431654676259,0.3,0.4613333333333334,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,1,0.4492753623188406,0,0,0.0,0.49003436426116836,0.6153846153846154,0.49019211324570267,0.47912818618396746,0.6074766355140186,0.478922207735767,0.29721595184349126,0.5794392523364486,0.29682274247491636,0.18705035971223027,0.4,0.1866666666666667,0.3333333333333333,0.0,0.0,1.0
0,0,0,0,0,0,0,1,0.45893719806763283,0,1,0.45,0.474914089347079,0.36538461538461536,0.47502527805864503,0.25526413003324716,0.616822429906542,0.2551064754454585,0.7215951843491347,0.22429906542056074,0.721571906354515,0.46762589928057563,0.3,0.4693333333333333,0.3333333333333333,0.0,0.0,1.0
0,0,0,1,0,0,0,0,0.7971014492753623,0,0,0.0,0.5831615120274913,0.6442307692307693,0.5832153690596562,0.4270410048023643,0.9813084112149533,0.4267709691438505,0.5609480812641084,0.5887850467289719,0.5610367892976588,0.44604316546762596,0.5,0.44799999999999995,0.3333333333333333,0.0,0.0,1.0
0,0,0,1,0,0,0,0,0.3526570048309179,0,0,0.0,0.1759450171821306,0.33653846153846156,0.17593528816986853,0.6775027705947543,0.18691588785046728,0.67709691438505,0.28103837471783294,0.3644859813084112,0.2809364548494983,0.4892086330935252,0.5,0.4906666666666667,0.6666666666666666,0.0,1.0,0.0
0,0,0,1,0,0,0,0,0.16908212560386474,0,0,0.0,0.42302405498281787,0.6634615384615384,0.42305358948432753,0.4432951606944958,0.102803738317757,0.4432855280312907,0.6497366440933031,0.4953271028037383,0.6496655518394648,0.6187050359712232,0.1,0.6186666666666667,0.0,0.0,1.0,0.0
0,0,0,0,0,0,0,1,0.5410628019323671,0,0,0.0,0.6219931271477663,0.7788461538461539,0.6222446916076845,0.5703731067602511,0.6542056074766355,0.570186875271621,0.5244544770504137,0.4205607476635514,0.524247491638796,0.23741007194244607,0.9,0.23733333333333337,0.3333333333333333,0.0,1.0,0.0
0,1,0,0,0,0,0,0,0.3188405797101449,0,0,0.0,0.4714776632302405,0.3076923076923077,0.471587462082912,0.17029922423346883,0.3177570093457944,0.16992611907866148,0.48043641835966894,0.6074766355140186,0.4799331103678929,0.6187050359712232,0.4,0.6186666666666667,0.6666666666666666,0.0,1.0,0.0
0,0,0,1,0,0,0,0,0.6086956521739131,0,0,0.0,0.7975945017182131,0.5576923076923077,0.7977755308392316,0.74067233099372,0.4953271028037383,0.7405475880052151,0.5248306997742663,0.6822429906542056,0.524247491638796,0.18705035971223027,0.2,0.1866666666666667,0.3333333333333333,0.0,1.0,0.0
0,0,0,0,0,0,0,1,0.7584541062801933,0,0,0.0,0.42439862542955326,0.5576923076923077,0.4244691607684529,0.842999630587366,0.6261682242990654,0.842677096914385,0.6523702031602707,0.40186915887850466,0.6521739130434782,0.4172661870503597,0.4,0.4186666666666667,0.3333333333333333,0.0,1.0,0.0
0,0,0,0,0,0,1,0,0.6521739130434783,0,0,0.0,0.19759450171821305,0.6634615384615384,0.19757330637007076,0.6992981159955671,0.2803738317757009,0.6992611907866144,0.5507900677200902,0.411214953271028,0.5501672240802676,0.5035971223021584,1.0,0.504,0.3333333333333333,0.0,0.0,1.0
0,1,0,0,0,0,0,0,0.9420289855072463,0,0,0.0,0.6855670103092784,0.5865384615384616,0.6857431749241658,0.6841521980051718,0.6261682242990654,0.6840504128639723,0.39653875094055674,0.22429906542056074,0.3963210702341137,0.4172661870503597,0.5,0.4186666666666667,0.6666666666666666,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.5410628019323671,0,0,0.0,0.8164948453608248,0.6057692307692307,0.8167846309403437,0.7543405984484669,0.6635514018691588,0.7540199913081269,0.5496613995485328,0.5514018691588785,0.5493311036789297,0.3741007194244605,1.0,0.37599999999999995,0.3333333333333333,0.0,1.0,0.0
0,0,0,1,0,0,0,0,0.5845410628019324,0,0,0.0,0.8999999999999999,0.49038461538461536,0.9003033367037412,0.5559660140376801,0.3925233644859813,0.5558452846588441,0.24905944319036868,0.5700934579439252,0.24916387959866224,0.5827338129496404,0.3,0.5840000000000001,0.3333333333333333,1.0,0.0,0.0
0,0,1,0,0,0,0,0,0.5362318840579711,0,0,0.0,0.5494845360824743,0.5096153846153846,0.5496461071789686,0.4654599187292206,0.32710280373831774,0.4654498044328553,0.43528969149736646,0.5700934579439252,0.43478260869565216,0.5827338129496404,0.2,0.5840000000000001,0.0,0.0,0.0,1.0
1,0,0,0,0,0,0,0,0.4782608695652174,0,0,0.0,0.6621993127147766,0.7692307692307693,0.6622851365015167,0.7170299224233467,0.4205607476635514,0.7166449369839201,0.4356659142212189,0.2616822429906542,0.43561872909698995,0.4028776978417267,0.4,0.4026666666666667,1.0,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.2946859903381642,0,0,0.0,0.7360824742268041,0.5865384615384616,0.736299292214358,0.5751754710011082,0.6635514018691588,0.57496740547588,0.744920993227991,0.29906542056074764,0.7449832775919732,0.7122302158273381,0.2,0.7120000000000001,0.3333333333333333,0.0,1.0,0.0
0,1,0,0,0,0,0,0,0.5265700483091788,0,1,0.95,0.693470790378007,0.5192307692307693,0.6936299292214358,0.4861470262282971,0.6074766355140186,0.48587570621468923,0.4356659142212189,0.3364485981308411,0.43561872909698995,0.460431654676259,0.6,0.4613333333333334,0.3333333333333333,0.0,1.0,0.0
1,0,0,0,0,0,0,0,0.07246376811594203,0,0,0.0,0.5879725085910653,0.20192307692307693,0.5880687563195147,0.388622090875508,0.42990654205607476,0.3885267275097784,0.5733634311512414,0.16822429906542055,0.572742474916388,0.5467625899280576,0.3,0.5466666666666666,0.0,0.0,0.0,1.0
0,0,0,0,1,0,0,0,0.34782608695652173,0,0,0.0,0.20481099656357388,0.8461538461538461,0.2048533872598584,0.7979312892500924,0.7009345794392523,0.7979139504563233,0.5165537998495109,0.2897196261682243,0.5167224080267558,0.46762589928057563,0.4,0.4693333333333333,0.0,1.0,0.0,0.0
1,0,0,0,0,0,0,0,0.6135265700483091,0,0,0.0,0.31168384879725086,0.49038461538461536,0.3116279069767442,0.5212412264499446,0.5607476635514018,0.521077792264233,0.702407825432656,0.6074766355140186,0.7023411371237457,0.5035971223021584,0.2,0.504,0.0,1.0,0.0,0.0
0,0,0,0,1,0,0,0,0.18357487922705315,0,0,0.0,0.08900343642611683,0.5,0.0889787664307381,0.8936091614333209,0.6822429906542056,0.8935245545415037,0.21143717080511662,0.0,0.21153846153846154,0.6546762589928059,0.3,0.656,0.3333333333333333,1.0,0.0,0.0
0,1,0,0,0,0,0,0,0.4927536231884058,0,1,0.7,0.2972508591065292,0.5480769230769231,0.29726996966632957,0.7613594384927964,0.4953271028037383,0.7609734897870492,0.34913468773513917,0.2803738317757009,0.3486622073578595,0.3165467625899281,0.4,0.31733333333333336,0.6666666666666666,0.0,1.0,0.0
0,0,1,0,0,0,0,0,0.5700483091787439,0,1,0.725,0.28625429553264603,0.17307692307692307,0.2863498483316481,0.7111193202807536,0.6261682242990654,0.7109952194697957,0.300601956358164,0.2803738317757009,0.3001672240802675,0.30935251798561153,0.3,0.3093333333333333,1.0,0.0,1.0,0.0
0,0,0,0,1,0,0,0,0.4106280193236715,0,0,0.0,0.48728522336769764,0.2980769230769231,0.4873609706774519,0.7199852234946434,0.4672897196261682,0.7196870925684485,0.8265613243039879,0.29906542056074764,0.826086956521739,0.2086330935251799,0.3,0.208,0.0,0.0,0.0,1.0
0,0,0,1,0,0,0,0,0.5458937198067633,0,1,0.8,0.31168384879725086,0.2980769230769231,0.3116279069767442,0.4192833394902106,0.5420560747663551,0.418948283355063,0.6196388261851015,0.40186915887850466,0.6195652173913044,0.6906474820143886,0.3,0.6906666666666668,0.3333333333333333,0.0,1.0,0.0
